"ROADID","Dir","i","j","AUTO","SUT","MUT","SPEED","LENGTH","num_lanes","FCLASS","zone","County","waterf","noisef"
10664,-1,38726,38729,1541.816477,0.000000,315.828348,51.996474,0.203735,1,4,180709,ORANGE,1,1
10686,1,35175,35137,3242.489807,0.000000,561.361932,14.961606,0.201102,1,3,181178,PERRY,1,1
10686,-1,35137,35175,3186.527953,0.000000,346.814752,45.977491,0.201102,1,3,181178,PERRY,1,1
10687,1,32766,32595,1098.858367,0.000000,39.639377,51.999741,0.972396,1,4,180936,PIKE,1,1
10687,-1,32595,32766,1071.988186,0.000000,37.781825,51.999769,0.972396,1,4,180936,PIKE,1,1
10688,1,32595,32596,1098.858367,0.000000,39.639377,51.999746,0.962629,1,4,180936,PIKE,1,1
10688,-1,32596,32595,1071.988186,0.000000,37.781825,51.999774,0.962629,1,4,180936,PIKE,1,1
10689,1,32596,33156,1098.858367,0.000000,39.639377,51.999741,0.962924,1,4,180936,PIKE,1,1
10689,-1,33156,32596,1071.988186,0.000000,37.781825,51.999768,0.962924,1,4,180936,PIKE,1,1
10690,1,33156,33157,1098.858367,0.000000,39.639377,34.528811,0.985788,1,4,180949,PIKE,1,1
10690,-1,33157,33156,1071.988186,0.000000,37.781825,51.999773,0.985788,1,4,180949,PIKE,1,1
10691,1,33430,33431,2984.641531,0.000000,94.951353,33.991186,0.419230,1,3,180403,DAVIESS,1,1
10691,-1,33431,33430,2284.889486,0.000000,78.109179,20.628691,0.419230,1,3,180403,DAVIESS,1,1
10692,1,33431,33461,2984.641531,0.000000,94.951353,33.991185,0.421372,1,3,180403,DAVIESS,1,1
10692,-1,33461,33431,2284.889486,0.000000,78.109179,33.996907,0.421372,1,3,180403,DAVIESS,1,1
10693,1,33461,33462,2984.641531,0.000000,94.951353,33.991186,0.049676,1,3,180403,DAVIESS,1,1
10693,-1,33462,33461,2284.889486,0.000000,78.109179,33.996908,0.049676,1,3,180403,DAVIESS,1,1
10694,1,33464,33458,3729.454529,0.000000,73.200457,33.980752,0.139058,1,3,180403,DAVIESS,1,1
10694,-1,33458,33464,3047.871460,0.000000,70.059508,33.991145,0.139058,1,3,180403,DAVIESS,1,1
10695,1,33158,33159,696.733395,0.000000,3.298812,38.998104,1.041762,1,6,180990,PIKE,1,1
10695,-1,33159,33158,698.955112,0.000000,3.827966,38.998066,1.041762,1,6,180990,PIKE,1,1
10696,1,33159,33189,696.733395,0.000000,3.298812,38.998102,0.131184,1,6,180991,PIKE,1,1
10696,-1,33189,33159,698.955112,0.000000,3.827966,38.998065,0.131184,1,6,180991,PIKE,1,1
10697,1,33185,33186,527.958112,0.000000,3.150043,38.999366,1.041760,1,6,180991,PIKE,1,1
10697,-1,33186,33185,530.189241,0.000000,3.150395,38.999355,1.041760,1,6,180991,PIKE,1,1
10698,1,33186,33213,527.958112,0.000000,3.150043,38.999366,0.522043,1,6,180989,PIKE,1,1
10698,-1,33213,33186,530.189241,0.000000,3.150395,38.999357,0.522043,1,6,180989,PIKE,1,1
10751,1,35408,35409,259.513997,0.000000,6.016286,47.999999,1.559492,1,5,181409,PERRY,1,1
10751,-1,35409,35408,146.598314,0.000000,4.132982,48.000001,1.559492,1,5,181409,PERRY,1,1
10752,1,35409,35520,259.513997,0.000000,6.016286,47.999997,1.764727,1,5,181409,PERRY,1,1
10752,-1,35520,35409,146.598314,0.000000,4.132982,47.999997,1.764727,1,5,181409,PERRY,1,1
10753,1,35520,35497,259.513997,0.000000,6.016286,47.999999,1.712044,1,5,181409,PERRY,1,1
10753,-1,35497,35520,146.598314,0.000000,4.132982,47.999999,1.712044,1,5,181409,PERRY,1,1
10754,1,35497,35496,259.513997,0.000000,6.016286,48.000000,1.678147,1,5,181409,PERRY,1,1
10754,-1,35496,35497,146.598314,0.000000,4.132982,48.000000,1.678147,1,5,181409,PERRY,1,1
10755,1,34743,34751,3375.256605,0.000000,1566.117048,58.976931,0.267995,2,3,181389,SPENCER,1,1
10755,-1,34751,34743,3026.654317,0.000000,1370.661873,58.985822,0.267995,2,3,181389,SPENCER,1,1
10756,1,34751,34768,3375.256605,0.000000,1566.117048,58.976933,0.067415,2,3,181389,SPENCER,1,1
10756,-1,34768,34751,3026.654317,0.000000,1370.661873,58.985820,0.067415,2,3,181389,SPENCER,1,1
10757,1,34767,34759,3375.256605,0.000000,1566.117048,58.976926,0.271873,2,3,181389,SPENCER,1,1
10757,-1,34759,34767,3026.654317,0.000000,1370.661873,58.985818,0.271873,2,3,181389,SPENCER,1,1
10758,1,34759,34737,3375.256605,0.000000,1566.117048,58.976931,0.267212,2,3,181389,SPENCER,1,1
10758,-1,34737,34759,3026.654317,0.000000,1370.661873,58.985823,0.267212,2,3,181389,SPENCER,1,1
10759,1,34730,34731,2310.012451,0.000000,307.172849,30.994987,0.591656,1,3,181401,DUBOIS,1,1
10759,-1,34731,34730,3029.765105,0.000000,306.354159,30.988311,0.591656,1,3,181401,DUBOIS,1,1
10760,1,34876,34875,2379.649987,0.000000,307.780338,30.994502,0.150180,1,3,181395,DUBOIS,1,1
10760,-1,34875,34876,3099.468331,0.000000,306.961477,30.987403,0.150180,1,3,181395,DUBOIS,1,1
10761,1,34003,34004,2422.808708,0.000000,308.806051,22.703593,0.655678,1,3,181395,DUBOIS,1,1
10761,-1,34004,34003,3141.202524,0.000000,307.986618,30.986814,0.655678,1,3,181395,DUBOIS,1,1
10762,1,35722,35723,3014.570785,0.000000,309.883975,24.537875,0.910800,1,3,181038,DUBOIS,1,1
10762,-1,35723,35722,3955.225144,0.000000,309.411414,30.971669,0.910800,1,3,181038,DUBOIS,1,1
10873,1,34956,34964,2430.642189,0.000000,104.006713,47.985284,0.227613,1,5,181431,SPENCER,1,1
10873,-1,34964,34956,2410.000013,0.000000,129.667643,16.278209,0.227613,1,5,181431,SPENCER,1,1
10874,1,34964,34965,2430.642189,0.000000,104.006713,47.985286,0.233456,1,5,181431,SPENCER,1,1
10874,-1,34965,34964,2410.000013,0.000000,129.667643,47.984374,0.233456,1,5,181431,SPENCER,1,1
10875,1,34965,34954,2430.642189,0.000000,104.006713,47.985285,0.239362,1,5,181414,SPENCER,1,1
10875,-1,34954,34965,2410.000013,0.000000,129.667643,47.984373,0.239362,1,5,181414,SPENCER,1,1
10876,1,34954,34955,2430.642189,0.000000,104.006713,47.985284,0.240604,1,5,181414,SPENCER,1,1
10876,-1,34955,34954,2410.000013,0.000000,129.667643,47.984371,0.240604,1,5,181414,SPENCER,1,1
10877,1,30245,30246,14318.105062,0.000000,440.551268,53.909438,0.126511,3,3,181317,WARRICK,1,1
10878,1,30246,30269,14318.105062,0.000000,440.551268,53.909438,0.126556,3,3,181317,WARRICK,1,1
10881,1,30400,30401,11297.703291,0.000000,19.731215,36.835224,0.138464,2,4,181325,WARRICK,1,1
10881,-1,30401,30400,12299.522605,0.000000,30.461998,11.466381,0.138464,2,4,181325,WARRICK,1,1
10882,1,30401,30513,11297.703291,0.000000,19.731215,36.835222,0.138944,2,4,181325,WARRICK,1,1
10882,-1,30513,30401,12299.522605,0.000000,30.461998,36.767348,0.138944,2,4,181325,WARRICK,1,1
10883,1,30513,30514,11297.703291,0.000000,19.731215,36.835223,0.069164,2,4,181325,WARRICK,1,1
10883,-1,30514,30513,12299.522605,0.000000,30.461998,36.767349,0.069164,2,4,181325,WARRICK,1,1
10884,1,30511,30512,9923.025256,0.000000,20.837284,11.504621,0.138402,2,4,181325,WARRICK,1,1
10884,-1,30512,30511,10985.756122,0.000000,36.636468,36.850375,0.138402,2,4,181325,WARRICK,1,1
10985,1,35119,35120,710.512454,0.000000,0.138937,42.999936,0.922160,1,5,181437,PERRY,1,1
10985,-1,35120,35119,577.075543,0.000000,2.405226,42.999972,0.922160,1,5,181437,PERRY,1,1
10986,1,35120,35302,710.512454,0.000000,0.138937,42.999937,0.953636,1,5,181437,PERRY,1,1
10986,-1,35302,35120,577.075543,0.000000,2.405226,42.999972,0.953636,1,5,181437,PERRY,1,1
10987,1,35302,35303,710.512454,0.000000,0.138937,42.999932,0.928213,1,5,181182,PERRY,1,1
10987,-1,35303,35302,577.075543,0.000000,2.405226,42.999971,0.928213,1,5,181182,PERRY,1,1
10988,1,35303,35308,710.512454,0.000000,0.138937,42.999936,0.921171,1,5,181182,PERRY,1,1
10988,-1,35308,35303,577.075543,0.000000,2.405226,42.999972,0.921171,1,5,181182,PERRY,1,1
10989,1,35279,35281,632.340213,0.000000,411.912658,34.952840,0.063947,1,7,181437,PERRY,1,1
10989,-1,35281,35279,354.181207,0.000000,2.266284,6.454966,0.063947,1,7,181437,PERRY,1,1
10990,1,35281,35275,632.340213,0.000000,411.912658,34.952842,0.065091,1,7,181437,PERRY,1,1
10990,-1,35275,35281,354.181207,0.000000,2.266284,34.999887,0.065091,1,7,181437,PERRY,1,1
10991,1,35133,35134,2000.702570,0.000000,2.505920,47.995370,0.414603,1,5,181180,PERRY,1,1
10991,-1,35134,35133,2917.164851,0.000000,44.255144,47.976159,0.414603,1,5,181180,PERRY,1,1
10992,1,35134,35206,2000.702570,0.000000,2.505920,23.375067,0.420915,1,5,181180,PERRY,1,1
10992,-1,35206,35134,2917.164851,0.000000,44.255144,47.976155,0.420915,1,5,181180,PERRY,1,1
10993,1,35206,35207,2000.702570,0.000000,2.505920,47.995364,0.209173,1,5,181177,PERRY,1,1
10993,-1,35207,35206,2917.164851,0.000000,44.255144,15.379546,0.209173,1,5,181177,PERRY,1,1
10994,1,35121,35122,806.584714,0.000000,21.423677,47.999845,0.421886,1,5,181177,PERRY,1,1
10994,-1,35122,35121,1695.794842,0.000000,40.850392,47.997045,0.421886,1,5,181177,PERRY,1,1
10999,1,34608,34625,732.375140,0.000000,6.775871,47.999908,0.877698,1,5,181382,SPENCER,1,1
10999,-1,34625,34608,787.424496,0.000000,7.064911,47.999877,0.877698,1,5,181382,SPENCER,1,1
11000,1,34625,34711,732.375140,0.000000,6.775871,47.999913,0.823934,1,5,181388,SPENCER,1,1
11000,-1,34711,34625,787.424496,0.000000,7.064911,47.999880,0.823934,1,5,181388,SPENCER,1,1
11001,1,34711,34712,732.375140,0.000000,6.775871,47.999910,0.102440,1,5,181388,SPENCER,1,1
11001,-1,34712,34711,787.424496,0.000000,7.064911,47.999882,0.102440,1,5,181388,SPENCER,1,1
11002,1,34704,34705,1240.301308,0.000000,6.860048,31.693969,0.861752,1,5,181387,SPENCER,1,1
11002,-1,34705,34704,1285.066349,0.000000,7.149076,47.999178,0.861752,1,5,181387,SPENCER,1,1
11015,1,30449,30446,2381.560806,0.000000,2.447944,36.994811,0.040832,1,4,181328,WARRICK,1,1
11015,-1,30446,30449,2744.316371,0.000000,3.830350,4.360803,0.040832,1,4,181328,WARRICK,1,1
11016,1,30410,30411,3630.451833,0.000000,3.353045,36.972003,0.216079,1,4,181323,WARRICK,1,1
11016,-1,30411,30410,3968.220553,0.000000,4.735211,36.959948,0.216079,1,4,181323,WARRICK,1,1
11017,1,30411,30456,3630.451833,0.000000,3.353045,36.972003,0.029145,1,4,181328,WARRICK,1,1
11017,-1,30456,30411,3968.220553,0.000000,4.735211,36.959948,0.029145,1,4,181328,WARRICK,1,1
11018,1,30457,30398,4627.067029,0.000000,5.236154,15.566861,0.222671,1,4,181328,WARRICK,1,1
11018,-1,30398,30457,4963.272513,0.000000,6.617846,36.902003,0.222671,1,4,181328,WARRICK,1,1
11118,1,32598,33502,1664.529040,0.000000,960.546753,47.929837,0.896971,1,5,180938,DAVIESS,1,1
11118,-1,33502,32598,1219.598559,0.000000,224.829468,47.997279,0.896971,1,5,180938,DAVIESS,1,1
11119,1,33502,33503,1664.529040,0.000000,960.546753,47.929841,0.668094,1,5,180903,DAVIESS,1,1
11119,-1,33503,33502,1219.598559,0.000000,224.829468,47.997280,0.668094,1,5,180903,DAVIESS,1,1
11120,1,33500,33501,1802.788353,0.000000,961.496687,47.919354,0.894310,1,5,180903,DAVIESS,1,1
11120,-1,33501,33500,1359.449197,0.000000,225.779300,47.996285,0.894310,1,5,180903,DAVIESS,1,1
11121,1,33501,990206,1802.788353,0.000000,961.496687,47.919355,0.507325,1,5,180903,DAVIESS,1,1
11121,-1,990206,33501,1359.449197,0.000000,225.779300,47.996282,0.507325,1,5,180903,DAVIESS,1,1
11122,1,36082,35917,235.261214,0.000000,70.635418,37.999994,0.124566,1,5,180470,MARTIN,1,1
11122,-1,35917,36082,180.386544,0.000000,0.000000,37.999999,0.124566,1,5,180470,MARTIN,1,1
11123,1,35917,35918,235.261214,0.000000,70.635418,10.989137,0.129036,1,5,180470,MARTIN,1,1
11123,-1,35918,35917,180.386544,0.000000,0.000000,38.000002,0.129036,1,5,180470,MARTIN,1,1
11150,1,34981,34982,4565.893315,0.000000,320.787382,52.746164,1.188553,1,5,181408,DUBOIS,1,1
11150,-1,34982,34981,4816.054724,0.000000,311.223553,36.809599,1.188553,1,5,181408,DUBOIS,1,1
11151,1,34982,34005,4565.893315,0.000000,320.787382,52.746168,1.193429,1,5,181406,DUBOIS,1,1
11151,-1,34005,34982,4816.054724,0.000000,311.223553,52.700303,1.193429,1,5,181406,DUBOIS,1,1
11152,1,34005,34006,4565.893315,0.000000,320.787382,52.746168,0.147474,1,5,181408,DUBOIS,1,1
11152,-1,34006,34005,4816.054724,0.000000,311.223553,52.700301,0.147474,1,5,181408,DUBOIS,1,1
11153,1,35852,35848,4696.321677,0.000000,343.361099,36.172709,1.122362,1,5,181408,DUBOIS,1,1
11153,-1,35848,35852,4941.871618,0.000000,327.753364,52.663269,1.122362,1,5,181408,DUBOIS,1,1
11206,1,39803,39346,2030.674496,0.000000,3.096853,42.995586,1.280254,1,5,180519,GREENE,1,1
11206,-1,39346,39803,1737.233030,0.000000,2.810867,42.997635,1.280254,1,5,180519,GREENE,1,1
11207,1,39346,39347,2030.674496,0.000000,3.096853,42.995585,1.241714,1,5,180519,GREENE,1,1
11207,-1,39347,39346,1737.233030,0.000000,2.810867,42.997632,1.241714,1,5,180519,GREENE,1,1
11208,1,39347,40058,2030.674496,0.000000,3.096853,42.995586,0.582187,1,5,180519,GREENE,1,1
11208,-1,40058,39347,1737.233030,0.000000,2.810867,42.997633,0.582187,1,5,180519,GREENE,1,1
11209,1,40059,40055,1589.249254,0.000000,7.180115,42.998298,1.084319,1,5,180520,GREENE,1,1
11209,-1,40055,40059,1301.608360,0.000000,4.180122,42.999244,1.084319,1,5,180520,GREENE,1,1
11214,1,39357,39784,6221.223380,0.000000,8830.215402,68.474532,0.425037,2,1,180516,GREENE,1,1
11215,1,39784,39767,6221.223380,0.000000,8830.215402,68.474539,0.437323,2,1,180516,GREENE,1,1
11216,1,39509,39514,3140.113133,0.000000,128.905255,50.986424,0.187919,1,3,180543,GREENE,1,1
11216,-1,39514,39509,3301.562256,0.000000,169.287739,14.244389,0.187919,1,3,180543,GREENE,1,1
11217,1,39489,39490,3418.178163,0.000000,144.518321,50.980739,1.005012,1,3,180521,GREENE,1,1
11217,-1,39490,39489,3303.100549,0.000000,162.871030,50.982157,1.005012,1,3,180521,GREENE,1,1
11218,1,39490,39496,3418.178163,0.000000,144.518321,50.980738,1.003541,1,3,180533,GREENE,1,1
11218,-1,39496,39490,3303.100549,0.000000,162.871030,50.982158,1.003541,1,3,180533,GREENE,1,1
11219,1,39496,39497,3418.178163,0.000000,144.518321,34.453450,1.010342,1,3,180521,GREENE,1,1
11219,-1,39497,39496,3303.100549,0.000000,162.871030,50.982159,1.010342,1,3,180521,GREENE,1,1
11220,1,33930,33937,1306.056674,0.000000,123.865160,51.999163,0.956918,1,4,180378,GREENE,1,1
11220,-1,33937,33930,1335.646488,0.000000,102.095454,34.181975,0.956918,1,4,180378,GREENE,1,1
11221,1,33937,33942,1306.056674,0.000000,123.865160,51.999167,0.503283,1,4,180379,GREENE,1,1
11221,-1,33942,33937,1335.646488,0.000000,102.095454,51.999209,0.503283,1,4,180379,GREENE,1,1
11222,1,28436,28437,1301.536702,0.000000,117.980860,51.999206,1.006652,1,4,180378,GREENE,1,1
11222,-1,28437,28436,1333.658347,0.000000,99.575080,51.999227,1.006652,1,4,180378,GREENE,1,1
11223,1,28437,39595,1301.536702,0.000000,117.980860,34.776037,1.007129,1,4,180378,GREENE,1,1
11223,-1,39595,28437,1333.658347,0.000000,99.575080,51.999224,1.007129,1,4,180378,GREENE,1,1
11224,1,39341,39742,1077.027812,0.000000,111.794595,47.999069,1.036678,1,5,180552,GREENE,1,1
11224,-1,39742,39341,1061.722990,0.000000,324.768994,33.619340,1.036678,1,5,180552,GREENE,1,1
11225,1,39742,39743,1077.027812,0.000000,111.794595,47.999069,0.255537,1,5,180552,GREENE,1,1
11225,-1,39743,39742,1061.722990,0.000000,324.768994,47.996740,0.255537,1,5,180552,GREENE,1,1
11226,1,39749,39750,1030.649152,0.000000,111.794595,47.999189,0.256955,1,5,180552,GREENE,1,1
11226,-1,39750,39749,1013.979015,0.000000,324.768994,47.997065,0.256955,1,5,180552,GREENE,1,1
11227,1,39737,39761,1030.649152,0.000000,111.794595,47.999188,1.056834,1,5,180552,GREENE,1,1
11227,-1,39761,39737,1013.979015,0.000000,324.768994,47.997066,1.056834,1,5,180552,GREENE,1,1
11228,1,33760,33715,946.706469,0.000000,48.472142,47.999638,1.035859,1,5,180436,GREENE,1,1
11228,-1,33715,33760,877.620104,0.000000,29.589548,47.999770,1.035859,1,5,180436,GREENE,1,1
11229,1,33715,33716,946.706469,0.000000,48.472142,47.999640,1.035973,1,5,180436,GREENE,1,1
11229,-1,33716,33715,877.620104,0.000000,29.589548,47.999772,1.035973,1,5,180436,GREENE,1,1
11230,1,33716,33788,946.706469,0.000000,48.472142,47.999637,0.258961,1,5,180436,GREENE,1,1
11230,-1,33788,33716,877.620104,0.000000,29.589548,47.999769,0.258961,1,5,180436,GREENE,1,1
11231,1,33789,33784,883.593347,0.000000,46.016803,47.999722,0.517932,1,5,180439,GREENE,1,1
11231,-1,33784,33789,816.729293,0.000000,29.926365,47.999823,0.517932,1,5,180439,GREENE,1,1
11232,1,33620,33969,1400.599466,0.000000,44.300584,51.998841,0.050242,1,4,180431,GREENE,1,1
11233,1,33969,33968,1400.599466,0.000000,44.300584,51.998845,0.050223,1,4,180431,GREENE,1,1
11234,1,33960,33971,65.476770,0.000000,0.000000,51.999999,0.017409,1,4,180456,GREENE,1,1
11234,-1,33971,33960,1533.174717,0.000000,51.033129,1.753640,0.017409,1,4,180456,GREENE,1,1
11235,1,33971,33968,65.476770,0.000000,0.000000,51.999996,0.019957,1,4,180456,GREENE,1,1
11235,-1,33968,33971,1533.174717,0.000000,51.033129,51.999045,0.019957,1,4,180456,GREENE,1,1
11368,1,39753,39754,204.789728,0.000000,5.248803,43.000001,0.971666,1,5,180555,LAWRENCE,1,1
11368,-1,39754,39753,208.727869,0.000000,0.014867,43.000001,0.971666,1,5,180555,LAWRENCE,1,1
11369,1,39733,39731,410.778503,0.000000,5.248803,42.999992,0.256575,1,5,180559,LAWRENCE,1,1
11369,-1,39731,39733,417.240216,0.000000,0.014867,42.999992,0.256575,1,5,180559,LAWRENCE,1,1
11370,1,39861,990471,891.733214,0.000000,5.248803,42.999829,1.234967,1,5,180555,LAWRENCE,1,1
11370,-1,990471,39861,910.635781,0.000000,0.014867,42.999826,1.234967,1,5,180555,LAWRENCE,1,1
11371,1,39862,39866,891.733214,0.000000,5.248803,42.999829,0.246884,1,5,180568,LAWRENCE,1,1
11371,-1,39866,39862,910.635781,0.000000,0.014867,42.999825,0.246884,1,5,180568,LAWRENCE,1,1
11372,1,41536,41533,704.752497,0.000000,28.758046,47.999899,1.092924,1,5,180752,LAWRENCE,1,1
11372,-1,41533,41536,636.523521,0.000000,8.332028,34.148006,1.092924,1,5,180752,LAWRENCE,1,1
11373,1,41533,41534,704.752497,0.000000,28.758046,47.999898,1.039060,1,5,180752,LAWRENCE,1,1
11373,-1,41534,41533,636.523521,0.000000,8.332028,47.999946,1.039060,1,5,180752,LAWRENCE,1,1
11374,1,41534,41539,704.752497,0.000000,28.758046,47.999895,0.505422,1,5,180590,LAWRENCE,1,1
11374,-1,41539,41534,636.523521,0.000000,8.332028,47.999945,0.505422,1,5,180590,LAWRENCE,1,1
11375,1,41330,41325,677.005678,0.000000,27.671551,33.731266,1.048057,1,5,180754,LAWRENCE,1,1
11375,-1,41325,41330,605.900835,0.000000,8.401668,47.999955,1.048057,1,5,180754,LAWRENCE,1,1
11404,1,36275,36281,1603.876557,0.000000,888.679225,50.981462,0.453142,1,3,180463,MARTIN,1,1
11404,-1,36281,36275,1843.460285,0.000000,589.716926,50.989247,0.453142,1,3,180463,MARTIN,1,1
11405,1,36276,36271,1283.459993,0.000000,875.755388,50.987519,0.975418,1,3,180463,MARTIN,1,1
11405,-1,36271,36276,1513.991329,0.000000,593.201578,50.992905,0.975418,1,3,180463,MARTIN,1,1
11406,1,36271,36272,1283.459993,0.000000,875.755388,50.987518,0.949245,1,3,180463,MARTIN,1,1
11406,-1,36272,36271,1513.991329,0.000000,593.201578,50.992906,0.949245,1,3,180463,MARTIN,1,1
11407,1,36272,36299,1283.459993,0.000000,875.755388,50.987519,0.915139,1,3,180463,MARTIN,1,1
11407,-1,36299,36272,1513.991329,0.000000,593.201578,50.992904,0.915139,1,3,180463,MARTIN,1,1
11472,1,35212,35213,395.787540,0.000000,33.129685,43.999981,0.681194,1,5,181436,PERRY,1,1
11472,-1,35213,35212,899.839606,0.000000,126.677124,43.999224,0.681194,1,5,181436,PERRY,1,1
11473,1,35213,35250,395.787540,0.000000,33.129685,43.999982,0.352797,1,5,181436,PERRY,1,1
11473,-1,35250,35213,899.839606,0.000000,126.677124,43.999224,0.352797,1,5,181436,PERRY,1,1
11474,1,35251,35253,395.787540,0.000000,33.129685,43.999982,0.659275,1,5,181436,PERRY,1,1
11474,-1,35253,35251,899.839606,0.000000,126.677124,43.999224,0.659275,1,5,181436,PERRY,1,1
11475,1,35253,35252,395.787540,0.000000,33.129685,43.999982,0.169215,1,5,181164,PERRY,1,1
11475,-1,35252,35253,899.839606,0.000000,126.677124,43.999226,0.169215,1,5,181164,PERRY,1,1
11476,1,34568,34591,2461.020352,0.000000,361.224916,47.965135,0.332241,1,5,181163,PERRY,1,1
11476,-1,34591,34568,2390.810717,0.000000,306.073330,20.550523,0.332241,1,5,181163,PERRY,1,1
11477,1,34591,34594,2461.020352,0.000000,361.224916,47.965137,0.176115,1,5,181163,PERRY,1,1
11477,-1,34594,34591,2390.810717,0.000000,306.073330,47.972866,0.176115,1,5,181163,PERRY,1,1
11478,1,34593,34079,1652.927826,0.000000,190.666912,47.994350,0.360438,1,5,181163,PERRY,1,1
11478,-1,34079,34593,1582.553545,0.000000,101.703529,47.996826,0.360438,1,5,181163,PERRY,1,1
11479,1,34079,34080,1652.927826,0.000000,190.666912,47.994354,0.340059,1,5,181163,PERRY,1,1
11479,-1,34080,34079,1582.553545,0.000000,101.703529,47.996828,0.340059,1,5,181163,PERRY,1,1
11480,1,32684,32699,159.714540,0.000000,0.570938,47.999998,0.981605,1,5,180958,PIKE,1,1
11480,-1,32699,32684,188.301864,0.000000,0.607445,47.999998,0.981605,1,5,180958,PIKE,1,1
11481,1,32699,32629,159.714540,0.000000,0.570938,47.999999,0.983624,1,5,180948,PIKE,1,1
11481,-1,32629,32699,188.301864,0.000000,0.607445,47.999999,0.983624,1,5,180948,PIKE,1,1
11482,1,32629,32630,159.714540,0.000000,0.570938,47.999997,0.246150,1,5,180948,PIKE,1,1
11482,-1,32630,32629,188.301864,0.000000,0.607445,47.999997,0.246150,1,5,180948,PIKE,1,1
11483,1,32816,32814,502.561443,0.000000,0.621707,33.611407,1.035629,1,5,180958,PIKE,1,1
11483,-1,32814,32816,528.553630,0.000000,0.607445,47.999976,1.035629,1,5,180958,PIKE,1,1
11484,1,33361,33362,1823.819746,0.000000,960.605984,47.917861,1.306629,1,5,180943,PIKE,1,1
11484,-1,33362,33361,1380.163504,0.000000,224.888708,47.996137,1.306629,1,5,180943,PIKE,1,1
11485,1,33362,33372,1823.819746,0.000000,960.605984,47.917859,1.331837,1,5,180943,PIKE,1,1
11485,-1,33372,33362,1380.163504,0.000000,224.888708,47.996135,1.331837,1,5,180943,PIKE,1,1
11486,1,33372,33373,1823.819746,0.000000,960.605984,47.917861,0.333237,1,5,180939,PIKE,1,1
11486,-1,33373,33372,1380.163504,0.000000,224.888708,47.996138,0.333237,1,5,180939,PIKE,1,1
11487,1,32597,32598,1664.529040,0.000000,960.546753,47.929841,1.332975,1,5,180943,PIKE,1,1
11487,-1,32598,32597,1219.598559,0.000000,224.829468,47.997278,1.332975,1,5,180943,PIKE,1,1
11560,1,34771,34772,1033.764664,0.000000,582.601586,47.990105,0.243281,1,5,181396,SPENCER,1,1
11560,-1,34772,34771,1205.722129,0.000000,785.223210,47.974227,0.243281,1,5,181396,SPENCER,1,1
11561,1,34772,34778,1033.764664,0.000000,582.601586,47.990101,0.276647,1,5,181396,SPENCER,1,1
11561,-1,34778,34772,1205.722129,0.000000,785.223210,47.974223,0.276647,1,5,181396,SPENCER,1,1
